Date,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,XOM,GE,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,WMT,GOOGL,AMZN,AABA
2013-05-31,110.79,76.13,64.64,100.21,86.23,124.64,24.2,40.65,64.57,91.95,23.59,163.95,79.54,208.59,24.23,85.68,55.71,96.89,46.93,34.82,31.1,28.27,78.79,84.39,95.63,64.45,48.9,75.36,434.49,266,26.2
2013-06-03,110.7,75.89,63.97,99.36,85.91,122.35,24.26,39.95,63.06,90.53,23.37,161.56,78.65,208.25,25.16,84.28,54.6,96.77,48.93,34.92,30.8,27.3,76.87,83.78,95.16,62.89,48.43,75.06,432.2,265.38,26.37
2013-06-04,110.65,76.5,64.75,100.48,85.95,122.82,24.27,41.59,63.93,91.18,23.59,163.46,78.5,208.6,25.56,84.72,54.54,98.01,48.2,35.62,31.62,27.83,77.71,83.9,94.92,62.6,48.66,75.77,434.36,267,26.46
2013-06-05,109.8,75.98,63.66,99.34,85.47,122.34,24.27,41.4,64.05,90.61,23.55,161.43,76.11,205.16,25.11,83.91,53.78,98.13,49.02,34.6,31.3,27.73,77.08,83.5,93.94,63.01,48.91,75.72,431.69,265.81,26.11
2013-06-06,108.46,74.75,63.64,98.65,84.25,121.36,24.48,40.55,63.1,89.53,23.25,158.3,75.02,203.23,24.75,83.58,52.84,96.4,48.64,34.84,30.87,27.48,76.54,81.86,92.99,61.75,48.29,75.27,432.58,267.75,25.88
2013-06-07,109.38,76.68,62.36,100.25,84.65,121.22,24.62,41.2,63.63,90.89,23.54,160.97,77.73,204.85,24.4,84.96,53.77,97.06,48.77,35.25,31.24,28.24,77.44,82.14,93.72,62.27,50.17,76.38,435.65,269.74,26.39
2013-06-10,111.41,77.98,63.53,102.51,84.71,122.94,24.57,41.5,64.91,91.93,23.88,166.7,78.94,206.97,24.71,85.01,54.64,99.8,48.65,35.51,31.46,28.38,77.69,83.44,94.59,62.58,50.87,76.28,441.49,276.68,27.04
2013-06-11,109.9,77.61,62.25,101.61,83.03,121.87,24.13,40.88,63.32,90.38,23.49,165.35,77.23,203.17,24.83,84.76,53.46,99.02,48.07,35.05,31.15,28.04,77.68,82.55,93.32,63.15,50.22,75.42,442.43,276,26.43
2013-06-12,110.99,76.94,62.79,102.19,84.17,122.32,24.22,40.79,64.32,91.13,23.7,164.98,78.04,204.59,24.96,85.18,53.9,98.74,47.89,35.14,31.28,28.65,78.64,82.56,94.6,64.24,50.47,75.47,443.17,276.6,26.5
2013-06-13,108.95,74.46,61.79,100.96,83.32,119.9,23.93,40.31,62.99,89.63,23.45,161.2,76.35,201.01,24.46,83.6,53,98.1,46.74,34.99,30.65,28.37,77.54,81.52,92.82,63.7,49.89,74.78,434.92,271.5,25.79
2013-06-14,111.3,74.79,62.2,102.16,85.01,121.13,24.31,40.38,64.01,91.16,23.68,165.74,76.22,203.97,25.02,84.71,54.04,98.83,47.77,34.55,30.82,29.02,78.49,82.88,94.34,64.13,50.59,74.84,440.49,275,26.32
2013-06-17,111.85,73.69,61.63,102.69,83.55,120.45,24.26,40.54,64.3,90.97,23.75,164.08,77.08,203.44,25.11,85.37,53.7,99.3,48.33,34.69,31.19,29.4,78.26,82.48,94.97,64.29,51.45,75,440.05,276.35,26.29
2013-06-18,112.07,74.08,61.65,103.22,84.09,121.03,24.72,40.7,64.61,91.36,23.83,164.15,76.12,203.02,25.07,85.75,54.03,98.98,47.88,34.97,30.92,29.13,78.95,83.42,94.95,64.9,50.83,75,444.77,279.08,26.56
2013-06-19,112.96,74.92,61.63,103.83,84.5,121.8,24.78,41.01,65.19,91.79,24.2,164.16,77.07,204.44,25.49,86.43,53.99,99.71,47.71,34.96,31.07,29.37,79.05,83.89,96.05,65.7,51.31,75.74,451.14,281.26,26.6
2013-06-20,110.71,73.76,59.9,101.46,83.19,119.54,24.48,40.27,63.22,90.24,23.63,159.15,75.43,200.67,24.73,84.21,53.08,98.37,47.42,34.26,30.66,29.02,77.21,81.52,93.24,64.8,49.69,74.5,447.44,275.14,26.03
2013-06-21,109.5,73.38,59.78,100.08,84.02,119.24,24.38,39.63,62.62,89.76,23.58,157,74.49,198.5,24.31,83,52.96,97.36,46.87,33.66,30.41,28.86,76.25,80.11,92.92,64.19,49.43,73.52,444.61,274.57,25.29
2013-06-24,108.78,72.57,58.2,99.06,82.06,117.71,24.32,39.45,62.25,88.95,23.12,151.99,72.9,193.99,24.08,82.92,50.88,96.54,46.47,32.94,30.08,28.16,76.95,78.14,91.27,63.49,49.05,73.05,436.38,271.29,24.98
2013-06-25,108.2,72.63,57.96,99.2,82.34,117.75,24.31,39.82,62.88,89.58,23.17,152.45,74.07,195.31,23.83,85.16,51.51,97.91,46.53,34.08,30.21,28.08,77.1,78.3,92.13,65.03,49.43,74.27,439.07,272.3,24.29
2013-06-26,109.07,73.64,57.7,99.65,82.92,118.34,24.3,40.08,62.95,89.42,23.43,154.48,74.79,195.97,24.2,85.95,52.65,98.36,46.6,34.12,30.43,28.08,77.23,78.93,92.63,64.03,50.8,74.62,437.31,273.98,25.22
2013-06-27,110.54,74.38,57.04,102.41,82.55,118.52,24.47,40.65,63.65,90.24,23.41,153.03,75.99,196.05,24.1,87.53,53.03,99.45,47.03,34.52,31.44,28.39,77.96,80.05,93.37,65.06,50.96,75.48,439.84,279.18,25.47
2013-06-28,109.86,75.01,55.91,102.86,82.76,118.79,24.43,40.25,63.76,89.85,23.32,152.69,76.16,191.73,23.93,86.72,53.12,99.51,47.46,34.38,30.97,28.54,77.62,80.05,93.22,65.62,50.93,75.11,437.89,276.19,25.43
2013-07-01,108.37,75.53,57.53,102.93,83.04,118.35,24.42,40.5,63.84,90.39,23.21,152.78,77.63,192.15,24.35,85.72,53.22,99.35,46.26,34.75,31.97,27.97,77.02,80.44,93.31,65.89,50.29,74.99,443.67,279,25.26
2013-07-02,109.05,75.43,58.57,103.22,82.77,119.09,24.24,40.47,63.83,90.37,23.27,151.16,77.29,190.78,23.87,86.65,52.57,99.82,46.09,34.41,30.96,27.72,77.95,81.01,94.71,65.43,50.36,74.31,445.55,281.04,25.27
2013-07-03,108.28,74.02,60.12,101.01,82.15,119.24,24.36,40.24,62.85,90.63,22.83,149.62,76.99,190.98,23.7,86.54,52.31,99.95,46.48,33.66,31.12,27.47,78.28,79.54,93.55,64.96,50.56,74.41,440.39,282,24.84
2013-07-05,110.37,75.31,60.06,103.7,82.53,119.69,24.64,40.72,63.88,91.1,23.17,152.3,77.91,194.49,23.95,87.58,53.36,100.69,46.93,34.09,31.58,28.05,78.89,80.93,95.5,65.96,51.3,75.15,445.45,285,25.85
2013-07-08,112,76.91,60.02,104,82.4,121.29,24.66,40.65,64.28,91.96,23.36,154.58,78.56,195.6,23.86,88.09,54.54,100.28,47.37,34.35,32,28.24,78.54,81.6,97.05,66.95,51.1,75.68,450.06,286.42,25.72
2013-07-09,113.09,77.74,59.09,105.27,84.07,122.39,24.76,40.86,65.32,92.64,23.52,154.99,79.54,191.88,23.3,88.65,55.07,100.24,47.72,34.58,32,28.31,79.07,82.33,97.77,68.02,51.5,76.96,455.96,291,25.74
2013-07-10,113.38,77.39,59.94,104.5,85.42,123.45,25.07,40.92,64.86,93.28,23.72,156.57,79.67,191.51,23.14,88.88,54.77,100.15,47.62,34.34,31.96,28.47,79.65,82.02,98.01,68,50.94,76.96,452.18,291.41,26.88
2013-07-11,114.36,77.54,60.42,106.43,86.46,123.95,25.62,41,65.65,93.8,23.91,158.5,80.27,193.78,23.56,89.81,55.84,100.75,48.43,35,32.1,28.84,80.55,82.62,98.93,68.27,51,77.45,456.96,294.99,26.95
2013-07-12,114.57,77.33,61.09,106.86,86.63,123.52,25.85,41.03,66.39,93.25,23.99,158.62,79.92,193.07,23.95,89.69,55.51,100.59,48.4,35.58,31.82,28.5,80.67,82.55,99.61,68.57,51.25,77.61,460.46,298.69,27.08
2013-07-15,115.14,78.61,60.72,103.83,87.24,124.11,25.78,41.05,67.02,93.19,23.73,162.8,80.63,192.42,23.84,89.91,55.49,101.6,48.51,35.66,31.73,28.79,81.37,83.9,100.08,68.13,50.2,77.3,462.61,307.27,27.47
2013-07-16,114.99,78.09,60.93,105.69,87.72,124.71,25.86,39.78,65.95,93.19,23.66,163.92,80.41,194.04,24,91.04,54.9,100.18,48.56,36.01,31.57,28.84,81.32,83.46,100.11,67.24,49.75,76.98,464.03,307.3,27.3
2013-07-17,114.97,75.35,61.39,104.45,88.45,124.65,25.8,40.55,65.42,93.56,23.54,159.84,80.76,194.72,24.3,90.58,55.05,100.05,48.28,36.34,31.3,28.79,80.49,83.68,100.82,67.01,50.62,77.62,460.96,306.97,27.66
2013-07-18,114.61,75.44,61.91,104.96,85.88,124.68,25.87,40.86,65.7,93.8,23.6,161.58,80.33,198.27,23.47,90.33,55.51,100.48,48.03,35.72,31.62,28.67,80.03,84.38,100.94,69.35,50,77.22,459.95,306.27,29.57
2013-07-19,115.34,73.62,61.87,107.13,85.45,125.79,25.86,40.88,65.89,94.69,24.21,163.75,79.95,197.91,23.11,90.24,56.51,100.2,47.47,32.4,31.62,28.51,80.36,84.56,101.42,70.61,50.05,77.45,443.75,304.39,29.41
2013-07-22,116,74.43,61.35,107.27,85.38,126.71,26,41.08,65.15,94.87,24.77,163.95,79.98,193.4,23.07,92.08,56.17,97.75,47.85,31.7,31.56,29,81.23,84.66,103.53,71.56,49.84,77.89,451.45,309.25,28.08
2013-07-23,116.44,75.03,60.86,107.18,85.49,127.07,25.7,40.95,64.6,94.86,24.87,166.5,80.14,194.21,22.85,92.39,56.72,97.55,47.81,31.91,31.76,29.38,81.22,84.76,103.3,72.21,50.33,77.96,455.81,303.16,28.03
2013-07-24,117.07,74.85,62.7,109.24,84.58,127.25,25.84,41.12,64.59,95.31,24.79,166.75,80.45,195.95,22.93,92.65,56.92,97.21,47.92,32.04,31.6,29.44,80.95,82.33,105.47,72.81,50.16,78.68,454.08,303.02,27.54
2013-07-25,115.3,75.06,62.96,106.36,82.05,126.14,25.6,40.81,64.32,94.69,24.61,164.28,80.09,196.3,22.85,92,56.45,96.67,47.53,31.62,31.38,29.03,80.01,82.05,105.08,72.08,50.29,78.05,447.38,299,27.73
2013-07-26,116.17,75.5,62.19,106.22,81.88,127.03,25.25,40.65,64.47,94.77,24.65,165.05,78.42,196.59,22.94,92.32,56.06,97.25,48.05,31.26,31.02,28.92,80.02,82.55,104.38,72.13,50.74,77.93,443.94,299.55,28
2013-07-29,116.41,75.16,62.97,103.52,82.42,127.37,25.36,40.61,64.8,94.51,24.53,164.63,78.64,196.83,23.17,92.63,55.98,97.96,48.27,31.47,31.12,29.4,80.1,83.56,104.42,72.11,51.03,77.83,442.89,311.07,27.95
2013-07-30,116.9,75.48,64.28,104.94,83.47,126.2,25.46,40.42,64.7,94.22,24.57,163.49,79.17,196.99,23.3,93.47,55.87,98,48.29,31.78,31.32,29.89,80.49,83.6,105.5,72.88,51.94,78.21,443.17,307.72,28.09
2013-07-31,117.13,75.15,65,105.92,83.58,126.02,25.8,40.41,64.43,93.93,24.57,162.53,78.69,194.49,23.37,93.23,55.58,98.32,48.5,31.97,31.56,29.44,80.44,83.51,105.77,72.47,50.27,77.92,446.94,303.91,27.92
2013-08-01,118.38,74.53,65.11,105.99,83.62,126.49,25.79,40.4,65.16,92.69,24.6,165.74,79.52,196.65,23.41,94.16,56.36,98.62,48.44,32.06,31.62,29.43,81.62,84.25,106.42,73.23,50.05,78.42,447.95,303.08,28.35
2013-08-02,117.98,75.62,65.43,106,84.29,124.87,25.8,40.03,65.56,92.46,24.52,166.83,78.64,195.5,23.18,93.56,56.27,98.81,48.44,31.69,33,28.95,81.42,84.38,107.06,73.03,49.83,78.25,452.17,304.63,28.07
2013-08-05,118.17,75.47,66.38,107.14,84.11,124.72,26.11,40.18,66.5,91.42,24.57,167.28,79.95,195.16,23,94.05,56.33,99.01,48.39,31.9,33.1,29.3,81.05,83.87,107.34,72.36,50.11,78.62,453.15,303.4,27.71
2013-08-06,117.82,75.87,66.86,107.35,83.31,123.97,26.41,40.23,66.09,91.33,24.49,168.07,79.62,192.26,22.88,93.88,55.99,99.33,48.48,31.55,33.16,29.24,81.3,83.02,106.45,73.18,50.19,78.56,452.8,300.51,27.67
2013-08-07,117.3,75.46,66.26,106.21,82.38,123.03,26.31,40.31,64.93,91.18,24.21,164,79.56,189.6,22.71,93.6,55.06,98.6,48.35,31.54,33.07,29.27,81.41,82.1,104.9,73.18,49.93,77.16,447.97,300.15,27.31
2013-08-08,118.27,75.79,66.26,106.68,82.95,123.88,26.27,40.3,66.34,91.93,24.47,164.75,79.43,189.45,22.75,94.27,55.42,98.64,48.66,32.24,33.03,29.22,82.11,82.11,106.57,73.15,50.06,77.51,448.19,298.52,27.55
2013-08-09,118.73,76.18,65.52,105.37,83.8,123.12,26.3,40.25,65.47,91.2,24.34,162.4,79.68,188,22.41,93.39,54.69,97.9,48.44,32.77,32.96,29.08,81.92,82.09,106.06,73.2,49.7,77.21,445.73,295.68,27.41
2013-08-12,118,75.11,65.27,104.86,84.19,122,25.86,40.04,64.26,90.43,24.14,161.73,78.62,186.97,22.48,92.08,54.04,97.49,48.16,32.46,33.04,29.07,81.23,81.55,105.13,72.41,49.28,76.56,443.89,295.79,27.55
2013-08-13,118.52,75.49,67.28,104.31,86.62,121.93,26.44,39.93,64.26,89.85,24.3,161.99,79.14,189.54,22.69,91.89,54.22,97.02,48.52,32.51,33.3,29.25,81.78,82.35,105.82,72.43,49.64,77.17,443.86,295.88,28.38
2013-08-14,118.9,76.04,71.13,106.16,86.86,122.76,26.45,39.59,63.95,89.34,24.2,163.85,79.15,188.58,22.4,92.79,54.33,96.24,48.55,32.14,32.76,29.22,81.67,81.55,106.28,73.19,49.1,76.81,439.62,294.29,28.19
2013-08-15,116.92,75.27,70.92,103.19,84.96,120.68,24.39,39.3,63.28,88.66,23.97,161.91,76.48,186.23,22.28,90.32,53.52,95.55,48.28,32,31.89,28.94,80.96,81.52,103.96,71.99,48.66,74.46,432.65,288.79,27.83
2013-08-16,115.68,74.86,71.45,102.82,85.85,119.89,24.53,39.03,61.97,88.01,23.88,160.28,75.19,185.54,22.06,89.13,53.07,95.2,47.79,31.79,31.72,28.66,80.27,81.13,102.96,71.15,48.29,74.12,431.07,286.55,27
2013-08-19,115.83,75.12,72.05,103,85.15,119.69,24.32,39.05,62.15,87.82,23.9,160.17,75.49,185.3,22.08,89.47,52.89,95.12,47.47,31.76,31.85,28.27,79.64,81.15,102.83,71.53,47.55,73.88,429.28,285.19,27.27
2013-08-20,115.52,74.41,72.82,104.69,83.8,118.59,24.28,38.85,61.79,87.13,23.77,158.72,77.04,184.37,22.31,90.55,51.78,95.51,47.65,31.44,32.28,28.56,79.72,80.25,102.63,71.85,47.54,73.55,434.61,285.88,26.92
2013-08-21,114.79,74.01,71.94,104.47,83.52,118.38,24.36,38.63,61.62,86.95,23.72,158.78,74.6,184.67,22.54,89.47,51.92,95.41,47.56,31.61,32.28,28.5,79.5,80.1,102.2,72.18,47.79,73.16,435.76,285.09,27.09
2013-08-22,113.61,73.66,72.14,103.88,83.31,117.94,24.08,38.32,61.32,86.58,23.66,157.81,73.91,185.65,22.26,88.76,52,95.37,47.63,32.18,32.05,28.33,79.3,79.57,102.09,72.04,47.45,73.81,436.79,284.8,27.6
2013-08-23,114.76,73.87,71.9,105.5,84.38,118.69,24.07,38.61,61.96,87.15,23.83,159.59,74.15,185.34,22.34,87.93,52.27,95.57,47.98,35.17,32.58,28.14,79.87,80.56,103,72.01,47.02,73.65,439.35,291.21,28.3
2013-08-26,114.38,73.76,71.54,105.75,83.98,119.74,23.84,38.6,61.76,87.5,23.74,158.41,73.83,185.27,22.4,88.36,52.16,95.36,47.8,34.4,32.1,28.33,79.92,80.25,102.9,72.64,47.53,73.64,435.43,290.43,27.99
2013-08-27,113.41,72.8,71.14,104.4,82.88,118.24,23.72,37.98,60.9,86.62,23.36,155.72,74.85,183.63,22.12,86.97,51.02,94.86,47.32,33.52,31.63,27.92,77.87,79.34,101.21,71.95,46.58,72.68,430.24,283.87,27.24
2013-08-28,112.51,71.7,69.43,103.1,81.81,119.46,23.55,38.06,60.44,87.28,23.16,153,74.11,182.68,22.2,86.36,50.33,95,46.78,33.39,31.36,27.95,77.86,79.67,99.79,71.4,46.88,72.66,425.55,280.36,26.9
2013-08-29,112.87,71.81,70.24,103.28,82.5,121.15,23.47,38.47,60.77,88.63,23.16,152.37,74.97,181.96,22.24,86.41,50.59,95.65,46.97,32.93,31.5,28.12,76.76,79.69,99.73,71.34,48.62,72.35,424.96,281.45,27.03
2013-08-30,113.61,72.15,70.29,104.92,82.59,120.52,23.46,38.16,61.14,87.39,23.44,153.77,75.12,182.75,22.24,86.78,50.82,95,47.09,33.37,31.86,28.05,77.53,80.21,100.73,72.46,47.83,72.64,428.31,284.59,27.39
2013-09-03,114.57,72.59,70.44,105.13,83.15,121.34,23.58,38.27,61.42,87.7,23.31,154.48,74.83,183.63,22.21,86.89,51.25,95.1,47.52,31.75,31.8,28.38,78.27,80.74,101.1,71.81,45.52,73.48,427.61,284.73,27.38
2013-09-04,113.08,72.52,71.37,105.05,82.75,120.35,23.52,37.88,60.92,87.01,22.99,154.76,73.98,183.58,22.38,86.46,51.16,94.5,47.13,31.39,32.16,28.19,77.52,80.49,102.44,72.46,45.71,72.7,430.6,288.33,27.7
2013-09-05,114.35,73.16,71.46,106.16,83.37,121.08,23.81,38.63,61.07,88.06,23.34,155.99,74.07,183.35,22.68,87,52.03,95.33,47.79,31.1,32.5,28.52,77.58,80.94,103.23,73.34,47.11,72.84,437.19,293.63,28.1
2013-09-06,115.09,73.92,71.21,107,83.22,121.53,23.82,38.38,61.47,87.49,23.15,156.98,73.55,184.65,22.69,87.22,52.41,95.87,47.57,31.31,32.7,28.28,77.12,80.48,104.12,74.24,47.01,72.7,441.66,295.33,28.35
2013-09-09,115.63,73.59,72.14,106.58,84.04,121.21,23.61,38.52,61.6,87.34,23.25,157.41,72.98,183.68,22.72,87.39,52.78,96.22,47.6,31.22,32.53,28.24,77.37,80.74,103.54,74.11,46.35,72.85,442.31,297.22,28.32
2013-09-10,117.31,74.22,72.31,107.64,86.81,122.82,24.03,38.77,62.09,88.4,23.67,162.98,73.96,187.2,23.07,88.14,53.83,97.1,47.86,31.9,33.35,28.38,78.5,82.7,105.25,74.6,45.96,73.66,445.46,300.55,29.43
2013-09-11,117.63,74.7,66.72,108.25,86.5,123.05,24.2,38.68,63.12,87.88,23.95,164.93,74.66,186.83,22.91,88.63,53.37,96.66,48.03,32.57,33.49,28.53,77.26,82.56,106.77,74.58,46.49,74,444.71,298.91,29.38
2013-09-12,118.8,75.29,66.93,109.19,86.94,124.05,24.42,38.59,63.8,88.59,24.16,164.84,75.18,190.96,22.78,89.3,53.43,97.48,47.8,32.72,33.98,28.64,78.4,83.13,107.8,75.32,46.6,74.18,449.15,299.39,29.72
2013-09-13,118.49,75.58,67.05,109.93,87.1,123.98,24.33,38.56,65.87,88.15,23.78,164.38,75.33,191.21,23.05,89.13,52.29,97.34,47.88,32.77,33.95,28.39,78.44,83.41,108.01,74.92,47.8,74.13,447.7,300.14,29.47
2013-09-16,119.79,76.34,65.86,113.73,87.96,124.98,24.43,39.03,67.32,88.88,24.06,166.31,76.05,193.7,23.63,89.43,53.45,97.88,48.25,33.38,34.38,28.74,79.72,84.57,109.53,75.09,48.31,74.9,448.55,299.82,29.64
2013-09-17,119.07,75.6,63.99,115.78,87.36,124.1,24.39,38.81,66.83,88.71,24.13,167.19,75.64,193.42,23.69,89.05,53.19,97.58,48.11,33.42,34.09,28.66,79.96,84.74,109.6,75.11,48.47,74.84,444.15,297.63,29.64
2013-09-18,120.25,76.99,66.17,117.28,86.31,124.36,24.33,38.81,66.67,88.91,24.47,166.5,75.77,192.6,23.85,88.91,52.69,97.87,47.81,32.99,33.98,28.73,79.06,84.1,110.1,74.15,48.51,75.16,443.62,304.06,30.01
2013-09-19,121.15,77.81,67.24,119.22,88.04,125.86,24.5,39.64,66.39,89.64,24.8,169.69,77.84,194.18,23.96,90.05,53.63,98.5,48.47,33.48,34.88,29.04,80.5,86.46,111.52,73.09,48.62,76.5,453.45,313.77,30.53
2013-09-20,121.5,77.62,68.29,119.15,87.61,125.66,24.73,39.33,65.61,89.53,24.55,168,78.81,193.96,23.94,90.2,52.95,97.7,48.33,33.41,34.6,28.97,80.09,86.95,112,70.55,48.59,76.32,449.64,312.54,31.05
2013-09-23,120.43,77.29,70.87,117.15,85,124.62,24.38,39.16,65.04,88.29,24.2,168.18,76.46,190.06,23.7,89.43,52.08,96.97,47.79,32.54,34.56,28.77,79.2,86.62,109.68,70.8,47.71,75.39,448.52,314.01,31.03
2013-09-24,121.24,76.39,70.7,117.19,85.13,125.34,24.14,38.72,64.94,87.59,24.22,165.52,75.8,190.93,23.58,89.02,51.01,97.14,47.63,32.87,34.72,28.73,78.96,86.32,109.55,72.18,47.69,76.4,443.69,312.43,30.55
2013-09-25,120.89,76.13,69.89,119.32,85.14,124.77,24.19,38.65,64.42,87.59,24.3,163.26,75.88,190.14,23.78,88.42,50.22,97.8,47.67,32.49,34.72,28.69,78.84,85.94,109.86,72.3,47.3,75.91,443.72,314.53,31.4
2013-09-26,120.6,76,69.43,118.71,84.59,124.1,24.3,38.49,64.36,87.4,24.3,162.9,75.62,190.1,23.75,87.28,51.93,97.89,47.78,32.64,34.62,28.63,77.91,85.92,109.67,72,47.05,74.78,439.59,313.9,31.65
2013-09-27,119.97,76.06,69.11,118.51,83.62,123.23,23.35,38.57,64.97,86.85,24.1,160.69,75.65,188.87,23.21,86.81,51.5,97.89,47.57,32.88,37.41,28.48,77.75,85.56,108.99,71.7,47.42,74.38,437.85,316.92,33.33
2013-09-30,119.39,74.97,68.18,117.35,82.95,121.6,23.12,38.19,64.73,86.06,23.88,157.72,75.18,185.56,22.72,86.33,51.73,96.46,47.64,33,36.15,28.71,76.8,84.89,108.86,71.29,46.57,74.28,434.97,313.41,33.04
2013-10-01,119.69,75.64,68.35,117.97,83.56,121.27,23.33,38,64.37,85.99,23.94,158.86,75.88,185.34,22.94,86.59,51.64,96.18,48.92,33.35,36.52,28.58,75.52,84.93,108.08,71.74,46.62,73.87,440.56,314.22,33.36
2013-10-02,119.13,75.13,69.38,117.38,83.52,121.04,23.1,37.81,64.45,85.75,24.14,157.69,75.86,185.54,22.71,87.13,51.32,95.58,48.45,33.36,36.02,28.69,75.91,84.46,106.74,72.24,46.84,73.39,441.81,318.04,34.15
2013-10-03,118.71,74.11,70.07,117.35,83.89,120.62,23.24,37.46,64.72,86.04,24.22,158.63,76.4,184.7,22.82,87.19,52,95.15,48.22,33.88,35.94,29.02,75.89,84.32,104.83,72.5,46.68,73.53,444.44,320.39,34.32
2013-10-04,118.37,73.88,69.12,115.27,83.97,118.5,22.96,37.25,64.02,86.31,24.18,157.08,75.8,184.17,22.6,86.82,52.07,94.61,48.27,33.69,35.88,28.83,75.98,84.08,103.77,72.5,47.05,73.01,437.94,315.13,33.96
2013-10-07,118.56,73.5,69.51,115.51,83.46,117.43,22.76,37.08,64.81,85.57,23.84,155.17,75.4,181.85,22.71,86.7,52.29,94.26,47.92,33.6,35.7,28.73,75.66,84.05,103.44,72.59,46.88,72.42,434.16,315.24,34.46
2013-10-08,118.72,73.03,69.99,116.67,83.54,117.89,22.97,37.1,64.52,85.86,23.92,154.62,75.02,181.89,22.87,86.62,51.83,94.27,47.84,33.31,35.73,28.6,76.39,84,104.01,72,46.72,71.85,433.09,311.5,34.46
2013-10-09,117.27,72.38,69.23,115.4,83.05,116.55,22.66,37.38,64.02,85.35,23.84,153.56,74.35,179.37,22.51,85.93,51.17,93.82,47.69,33.07,35.26,28.25,76.58,83.13,103,71.71,46.21,72.83,428.57,303.42,33.07
2013-10-10,118.6,73.19,70.19,116.1,84.44,115.24,22.7,37.77,64.48,85.52,23.9,156.83,75.04,183.17,22.98,86.72,51.84,94.22,47.6,33.31,36.08,28.62,77.41,83.02,104.37,72.13,46.65,73.48,432.35,304.63,33.49
